Var1,Unnamed_0,Sol,peak_centre,delta_P_obs,p_lor_fit,p_lsr_delta_P,p_lsr_peak_time,p_lsr_fit,pres_rate,delta_V,v_lor_fit,v_lsr_delta_V,v_lsr_peak_time,v_lsr_fit,backg_V,time_FWHM,theta_obs,azimuth,miss_distance,D,delta_P,peak_Bz,mag_rate
3,3,82,82.5267476851852,-0.417851300000052,NaN,-0.426054981785876,82.5267890403799,0.0051125117229745,2,NaN,NaN,NaN,NaN,NaN,5.49913684210526,20.8330043687125,2.0685506117783e-09,1.43494088717157,99.1404418855825,NaN,0.223804883864234,1.26300000000003,0.2
4,4,82,82.5296990740741,-0.622022899999934,NaN,-0.676458556037926,82.5297000635198,0.0048740934696192,2,NaN,NaN,NaN,NaN,NaN,5.12985595567867,0.806289004324884,1.00013549057151e-08,1.3276337981802,2.0511232410479,0.90563955540759,-14.5559620663637,0.593000000000075,0.2
5,5,82,82.5671354166667,-0.368157550000092,NaN,-0.350000371626526,82.5672331783136,0.0025618127218756,2,NaN,NaN,NaN,NaN,NaN,4.54739298245614,57.1760766692843,2.45687834798925e-09,-0.0444480202958504,187.121605550044,NaN,0.347108257857795,1.01599999999996,0.2
6,6,82,82.5762731481482,-1.31478025000001,NaN,-1.2016657127068,82.5761947394542,0.0406399471717188,2,NaN,NaN,NaN,NaN,NaN,5.19134502923977,29.669930191434,2.01315687486497e-08,1.93539545138535,71.7553214486736,62.2821374520264,-7.58172731815134,0.892999999999915,0.2
7,7,82,82.6491261574074,-0.98103545000015,NaN,-0.899306716647357,82.6490990924656,0.0036791409689605,2,NaN,NaN,NaN,NaN,NaN,5.1306701754386,20.6785939054246,6.47728236963441e-09,1.16512504915853,75.3801982226409,NaN,0.93938336765781,2.06100000000004,0.2
0,0,83,83.4008969907407,-0.388156399999957,NaN,-0.350000896251818,83.4008633224086,0.006755281764819,2,NaN,NaN,NaN,NaN,NaN,7.09753421052632,10.7694985071864,1.10261466948373e-08,1.50654801656854,25.9675119588146,57.706831902565,-0.633489342650863,3.07500000000005,0.2
1,1,83,83.4160069444444,-0.397493550000036,NaN,-0.350000454554711,83.416002117711,0.0016487031569535,2,NaN,NaN,NaN,NaN,NaN,5.06482894736842,4.51161960901365,5.86290273655345e-09,-0.139987370593128,10.6458388530952,9.23702071051865,-2.20962187841898,2.399,0.2
2,2,83,83.4175,-0.881273350000129,NaN,-0.743261774450088,83.4174963805928,0.002494337994126,2,NaN,NaN,NaN,NaN,NaN,5.20257894736842,11.3779452745327,2.22046758743448e-08,1.47648210951484,20.6507519386402,43.6918881826166,-1.40742052939549,2.01400000000001,0.2
3,3,83,83.4356134259259,-0.372635550000041,NaN,-0.350001051184288,83.4355796732584,0.0077835520444328,2,NaN,NaN,NaN,NaN,NaN,4.83610789473684,26.8283304269682,4.6053719525014e-09,2.27902813915056,68.2019224962112,NaN,4.90135644669102,7.23099999999999,0.2
4,4,83,83.45890625,-1.08110829999998,NaN,-1.14191610361041,83.4589092610547,0.0062003300945897,2,NaN,NaN,NaN,NaN,NaN,4.98051052631579,7.42525607080747,3.31876457454018e-08,2.04059680463569,13.0803343125393,26.9536043036215,-2.21763347057943,0.524999999999977,0.2
5,5,83,83.5034548611111,-1.53885564999996,NaN,-1.61658251553334,83.5034606372926,0.0069186968504712,2,NaN,NaN,NaN,NaN,NaN,3.94700956937799,4.76818556320551,2.83182944768271e-08,0.512045048568979,8.57415617730214,8.44566823913502,-8.28115987208479,4.6099999999999,0.2
6,6,83,83.5146701388889,-1.20581560000005,NaN,-1.20950157488658,83.5146653677012,0.005401257088087,2,NaN,NaN,NaN,NaN,NaN,4.73039802631579,10.3962990677899,1.56795493001088e-08,1.67052401510079,26.0445915479581,NaN,13.8251468764463,1.48900000000003,0.2
0,0,84,84.3769386574074,-0.483942100000036,NaN,-0.3500015435922,84.3769372555757,0.0030193352906278,2,NaN,NaN,NaN,NaN,NaN,6.88141315789474,9.9974490483902,8.65283027544286e-09,1.54422121924038,26.3831951884363,45.8074385870838,-0.814423470382024,2.23800000000006,0.2
1,1,84,84.4250925925926,-0.461578550000013,NaN,-0.405273032946705,84.4250817029292,0.0030248677685636,2,NaN,NaN,NaN,NaN,NaN,4.15985789473684,7.49135152105508,7.13450917277411e-09,2.20324490805809,14.1623441691604,14.1260964187272,-2.0346953264367,1.1049999999999,0.2
2,2,84,84.4662847222222,-0.805015949999984,NaN,-0.734035288127192,84.4662761511875,0.0025028029291114,2,NaN,NaN,NaN,NaN,NaN,5.20424736842105,4.70817080973079,1.96315283220994e-08,0.223940653023619,9.03433573518003,17.1136531019505,-1.55228136698082,4.75700000000006,0.2
3,3,84,84.6072974537037,-0.963901950000036,NaN,-1.04176646209776,84.6072971280456,0.0114022538089633,2,NaN,NaN,NaN,NaN,NaN,4.34851644736842,1.33935252401204,2.58094153012163e-08,1.39355917457374,2.23119121207234,3.88341485537911,-2.41731642497441,0.56899999999996,0.2
4,4,84,84.6161631944444,-1.3829992499999,NaN,-1.23785126272048,84.6161619827686,0.0018588894577566,2,NaN,NaN,NaN,NaN,NaN,4.07761403508772,2.80565967379429,2.26020167005562e-08,2.67747484664583,5.10512537125923,5.54721944620613,-5.4314858516386,2.70100000000002,0.2
0,0,86,86.3855208333333,-0.82325759999992,NaN,-0.577654619871082,86.3854912178545,0.0026404835199335,2,NaN,NaN,NaN,NaN,NaN,5.83678157894737,15.8297630890055,1.47805104564299e-08,1.42050488844666,34.8290746452147,62.8845467342409,-1.28645549433924,4.06399999999996,0.2
0,0,87,87.4503530092593,-0.403867849999983,NaN,-0.416662143747304,87.4503525080014,0.0068937600858029,2,NaN,NaN,NaN,NaN,NaN,4.35845,1.48221162540173,6.02145707216592e-12,2.18774581243863,102.46798082116,NaN,0.000427559300919238,8.81200000000001,0.2
0,0,89,89.4135358796296,-0.367196899999953,NaN,-0.350000396318157,89.413525948188,0.0038411484717259,2,NaN,NaN,NaN,NaN,NaN,5.25194210526316,8.42785511058268,7.18420911317574e-09,1.34728641109145,18.6288671896953,25.1591693553142,-1.11755419151937,2.33299999999997,0.2
1,1,89,89.513912037037,-0.585614699999951,NaN,-0.575668378629394,89.5139178155897,0.0021011677397496,2,NaN,NaN,NaN,NaN,NaN,4.54518947368421,11.4052073694093,4.44293554744836e-09,1.24471148165651,35.5804166256413,NaN,0.69639529688404,1.87900000000002,0.2
2,2,89,89.5376851851852,-0.486515950000125,NaN,-0.424630707077198,89.5377662235432,0.0082158438348003,2,NaN,NaN,NaN,NaN,NaN,4.70750464396285,40.9638151399033,9.50159342291186e-09,-3.106326314189,77.7326192827299,119.132433047509,-1.14776335447803,2.20000000000005,0.2
3,3,89,89.5722106481482,-1.14288575,NaN,-1.14289450219234,89.5722147738826,0.0045853706964016,2,NaN,NaN,NaN,NaN,NaN,4.38500657894737,5.4716616967313,1.84314103934851e-08,1.38537343337586,11.3924713362953,8.6443591836896,-9.08318544646262,1.90700000000004,0.2
4,4,89,89.5777314814815,-0.836294350000003,NaN,-0.757703098184833,89.5777351315911,0.0102885478124144,2,NaN,NaN,NaN,NaN,NaN,4.7424520123839,2.63475586321357,1.19800260808122e-08,1.09230306029886,5.9919564013447,4.177603464957,-6.99278143649823,1.43200000000002,0.2
5,5,89,89.5979513888889,-1.94337159999998,NaN,-1.92793994997209,89.5979598005692,0.0042468815925654,2,NaN,NaN,NaN,NaN,NaN,4.27033333333333,7.54867374351995,3.77444784562138e-08,1.7016759561172,13.8917557590805,17.3219143866132,-6.88787508144593,1.24099999999999,0.2
0,0,90,90.4427488425926,-0.385466799999904,NaN,-0.350000301662748,90.4428103738192,0.0062417476028767,2,NaN,NaN,NaN,NaN,NaN,5.31739473684211,37.7571187483576,7.49920291800114e-09,0.165214865820254,82.7044873813899,119.259015714726,-1.02329332914109,2.38,0.2
1,1,90,90.5892708333333,-0.384435250000024,NaN,-0.383229846779126,90.5892698865492,0.0026728078368348,2,NaN,NaN,NaN,NaN,NaN,4.46769210526316,4.35877580358629,2.3200564570082e-09,-2.93120513404042,15.0915144340627,NaN,0.288427117194946,0.960999999999899,0.2
0,0,98,98.36796875,-0.39360965000003,NaN,-0.350000059341661,98.3678274501978,0.0100806869233224,2,NaN,NaN,NaN,NaN,NaN,7.47118684210526,74.1581372774163,5.3439653367938e-09,-0.148332630794538,270.368021567975,155.822912770014,-4.564791786171,6.01600000000008,0.2
1,1,98,98.4283391203704,-0.395631900000012,NaN,-0.350000018318405,98.4284890854618,0.0067476938679342,2,NaN,NaN,NaN,NaN,NaN,5.94232105263158,54.7709709450795,4.96360097721539e-09,1.60901871696998,164.796060366121,25.4321011344255,-59.133741527619,2.74499999999989,0.2
2,2,98,98.5341666666667,-0.392375299999912,NaN,-0.350000887764083,98.5340290860646,0.0035805251574017,2,NaN,NaN,NaN,NaN,NaN,7.52321578947368,67.7031045924988,5.16985200194599e-09,-0.140143925688408,252.704101588706,110.442426002474,-7.67962736625885,1.05700000000002,0.2
3,3,98,98.6296527777778,-0.436167750000095,NaN,-0.464382265830346,98.6296515320485,0.0011285767797869,2,NaN,NaN,NaN,NaN,NaN,4.09544078947368,3.27267191169675,9.93508938131881e-09,0.650672415456548,5.52534899727194,7.95004353049323,-1.36163756788958,7.06000000000006,0.2
0,0,99,99.4660069444444,-0.556535999999937,NaN,-0.524715277816416,99.4659601788897,0.0039735860188648,2,NaN,NaN,NaN,NaN,NaN,4.44761666666666,44.4248277519948,6.4035580539434e-09,-0.915331900947917,107.847219081256,NaN,3.3811385532546,5.00900000000002,0.2
1,1,99,99.5814930555556,-0.653467399999954,NaN,-0.617720776459576,99.5814930950427,0.0019054230850993,2,NaN,NaN,NaN,NaN,NaN,4.85358145363409,3.97905245139591,1.42466302950684e-08,1.28579372467917,7.66808085887332,12.2300212688806,-1.58906048470005,1.22799999999995,0.2
2,2,99,99.61671875,-0.657083400000033,NaN,-0.578318506541732,99.616724851791,0.0005876873721964,2,NaN,NaN,NaN,NaN,NaN,3.49995238095238,7.734023848576,1.40130399941074e-08,1.38393251894917,10.4855128554867,17.7791450370432,-1.38292714329617,2.14400000000001,0.2
3,3,99,99.6318113425926,-1.40268674999993,NaN,-0.836345742833902,99.6318586260531,0.0128160637045306,2,NaN,NaN,NaN,NaN,NaN,5.93601904761905,23.7267848118275,1.30719052101164e-08,0.451738471049946,67.930111568109,44.7865469867782,-8.53252789272125,2.76300000000003,0.2
4,4,99,99.6419328703704,-0.537168650000126,NaN,-0.566065720512377,99.6419347063092,0.0003786010256242,2,NaN,NaN,NaN,NaN,NaN,3.54652619047619,2.33985296011216,9.82002206214717e-09,1.17064062200625,3.79903770911227,3.6481664095156,-3.02147999041189,1.62699999999995,0.2
0,0,100,100.387123842593,-0.516665650000164,NaN,-0.471195674535766,100.387121242766,0.0020855741211511,2,NaN,NaN,NaN,NaN,NaN,6.33964210526316,8.73129612829926,6.68094057362497e-09,1.91257355396521,28.0304437036157,4.24726917121014,-82.5633514491088,1.596,0.2
1,1,100,100.460185185185,-0.760050099999944,NaN,-0.866495875146708,100.460187303455,0.0033879328720794,2,NaN,NaN,NaN,NaN,NaN,5.40942105263158,1.19001985177865,1.72346276591697e-08,0.860907896334333,2.75227585772076,3.52833897887084,-2.97546298673556,2.33699999999999,0.2
0,0,101,101.405949074074,-0.439857200000006,NaN,-0.350001129178681,101.405933954624,0.0144058660923329,2,NaN,NaN,NaN,NaN,NaN,5.01678947368421,20.0631812158672,5.58431387979185e-09,-0.0019427104813476,48.0485354775963,34.8804497898518,-3.00659761221918,11.1220000000001,0.2
1,1,101,101.407430555556,-0.451421850000088,NaN,-0.350000247006624,101.407320764933,0.0038187265493921,2,NaN,NaN,NaN,NaN,NaN,5.91141052631579,57.878802317807,5.65762720905648e-09,1.04566186125143,162.267796272271,124.26319962164,-2.73730550472675,9.90899999999999,0.2
2,2,101,101.42162037037,-0.351876049999987,NaN,-0.350000542055125,101.421834224042,0.0086527130063956,2,NaN,NaN,NaN,NaN,NaN,6.04582105263158,33.4220749880606,7.26754030646879e-09,1.09723981086031,84.5539697041977,116.289518218432,-1.09014342899639,5.55400000000009,0.2
3,3,101,101.468518518519,-0.73486360000004,NaN,-0.350000064323466,101.468457431892,0.0045894013413773,2,NaN,NaN,NaN,NaN,NaN,3.3270730994152,37.9847332551702,2.10747057809243e-09,2.29132282126637,98.204049384232,NaN,0.260940717164954,10.4640000000001,0.2
4,4,101,101.478188657407,-0.451660800000013,NaN,-0.350000227420641,101.478090952101,0.0022872496840928,2,NaN,NaN,NaN,NaN,NaN,4.60810526315789,79.2437573655414,3.25706303739659e-09,-0.684897744200953,228.251269754227,NaN,0.679703295257873,4.31900000000007,0.2
5,5,101,101.535046296296,-0.376691299999948,NaN,-0.350000497182841,101.534874360841,0.0050329658972335,2,NaN,NaN,NaN,NaN,NaN,4.93013157894737,34.0825088652351,5.62020886859303e-09,1.25611915924021,79.9563277322429,59.6250541270775,-2.86754269604118,0.461000000000013,0.2
6,6,101,101.542256944444,-0.393715250000014,NaN,-0.357068598071308,101.54225445032,0.0012188574287183,2,NaN,NaN,NaN,NaN,NaN,3.61930827067669,5.19617272742969,5.21253527035719e-09,1.96180571577981,9.3856671938116,3.53638470043516,-10.4176468818947,0.816000000000031,0.2
0,0,102,102.385462962963,-0.653870500000039,NaN,-0.3500001674596,102.385432072666,0.004877154553329,2,NaN,NaN,NaN,NaN,NaN,6.72369523809524,14.1057959170386,7.46209280942303e-09,1.72627236188838,39.1664391850021,56.0675842577247,-1.03317637590004,15.078,0.2
1,1,102,102.438310185185,-0.352180949999933,NaN,-0.350002170669941,102.438306832052,0.0183656232377056,2,NaN,NaN,NaN,NaN,NaN,5.49630839002268,8.73212310136183,1.07665088102396e-08,1.89403466028142,16.5003642314921,35.8782388114892,-0.646113864499661,0.449999999999932,0.2
2,2,102,102.439450231481,-0.97706304999997,NaN,-1.02146136533423,102.439434731642,0.009305860591889,2,NaN,NaN,NaN,NaN,NaN,5.62937142857143,6.6910019526685,1.07665088102396e-08,1.89403466028142,22.1222478569226,NaN,3.02644408256631,0.51400000000001,0.2
3,3,102,102.450769675926,-0.648652099999936,NaN,-0.597172219939548,102.450690766455,0.0011221137927857,2,NaN,NaN,NaN,NaN,NaN,3.71681453634085,30.3384443584154,5.47042053405758e-09,1.15295069594732,71.040876418125,NaN,1.10799231412037,2,0.2
4,4,102,102.515613425926,-0.570302099999935,NaN,-0.527509510911251,102.515616115814,0.0011179395829987,2,NaN,NaN,NaN,NaN,NaN,3.5728380952381,2.4021637480511,8.28385868380338e-09,1.37450825690552,4.12970872811017,2.78765024137797,-5.15827259513905,1.33100000000002,0.2
5,5,102,102.564195601852,-0.392614249999951,NaN,-0.350000478699395,102.564242275371,0.0065599950846568,2,NaN,NaN,NaN,NaN,NaN,4.84467857142857,48.212311743706,2.53925796361853e-09,0.305210059449281,165.351638284335,NaN,0.371086539308993,1.41899999999998,0.2
6,6,102,102.571938657407,-0.592894050000041,NaN,-0.691298764267156,102.571940960944,0.0072711224125479,2,NaN,NaN,NaN,NaN,NaN,5.72520634920635,1.06476687946113,9.11014505770528e-09,1.32076152935008,3.20199457822776,NaN,9.90799545387105,0.451000000000022,0.2
7,7,102,102.593373842593,-0.419936000000121,NaN,-0.435866745726106,102.593374848519,0.0029443341073994,2,NaN,NaN,NaN,NaN,NaN,4.93841534391534,1.20240031553617,8.56438274565584e-09,2.95705960485756,2.55428997668652,3.20569719285651,-1.54276864289417,4.58799999999997,0.2
8,8,102,102.615190972222,-0.413004300000125,NaN,-0.651413705599615,102.6151884448,0.0043265380125223,2,NaN,NaN,NaN,NaN,NaN,4.13210025062657,0.500000096789917,6.69390272822242e-09,1.35138466092081,1.22895040070039,NaN,1.75149818080098,2.45299999999997,0.2
9,9,102,102.629855324074,-0.564052500000003,NaN,-0.569681610800808,102.629849673418,0.0030058658609892,2,NaN,NaN,NaN,NaN,NaN,5.69240350877193,2.61598810018823,8.91284267855615e-09,2.59084548449728,7.17867169404492,4.75683335058598,-5.75940848729997,1.57399999999996,0.2
0,0,103,103.304369212963,-0.532733500000063,NaN,-0.503245515025777,103.304303653573,0.0020186202750463,2,NaN,NaN,NaN,NaN,NaN,6.53821929824561,199.995301083957,4.01572941920721e-09,0.502765060454011,882.656412626925,NaN,0.656367084989088,4.774,0.2
1,1,103,103.381099537037,-0.41568744999995,NaN,-0.350000051685903,103.381090808432,0.0067693762841489,2,NaN,NaN,NaN,NaN,NaN,6.8209,19.4487205022409,7.38529370607582e-09,-0.122936231780143,55.066510460435,77.6222257470369,-1.05458121654025,21.991,0.2
2,2,103,103.393385416667,-0.391791299999909,NaN,-0.350000129352002,103.393385463051,0.0061512400094748,2,NaN,NaN,NaN,NaN,NaN,6.65109210526316,20.4655103393849,6.02815253806245e-09,1.91436823125586,62.5406221090577,58.8948373820001,-1.92869477575087,19.806,0.2
3,3,103,103.403194444444,-1.05878734999999,NaN,-0.997974753306362,103.403193708035,0.0076539689774888,2,NaN,NaN,NaN,NaN,NaN,7.61854210526316,1.80608555595027,2.30042148139696e-08,0.527305302558544,5.46475796647319,8.70989298814215,-2.56940739967877,14.599,0.2
4,4,103,103.475578703704,-0.864625199999978,NaN,-0.923524046707161,103.475582186206,0.006898428208635,2,NaN,NaN,NaN,NaN,NaN,5.23420526315789,6.87351063376325,1.18520666095094e-08,2.02989983772084,19.1496610424553,NaN,9.3747414642855,8.05999999999995,0.2
5,5,103,103.500190972222,-0.353919649999966,NaN,-0.350000340477791,103.500204557092,0.0025883996934956,2,NaN,NaN,NaN,NaN,NaN,5.94683947368421,50.0000332164211,2.96346408733582e-09,-0.582519934371369,194.847831893415,NaN,0.526300460197885,3.202,0.2
6,6,103,103.514461805556,-0.46335160000001,NaN,-0.470710275716581,103.514393850608,0.0090892761256956,2,NaN,NaN,NaN,NaN,NaN,4.62562894736842,11.3856784962925,5.71188047936947e-09,2.51146239011341,28.8284745583549,NaN,2.90950614441722,2.04499999999996,0.2
7,7,103,103.525891203704,-1.28782809999996,NaN,-1.10616503220373,103.525885674187,0.0035700506102684,2,NaN,NaN,NaN,NaN,NaN,6.0876447368421,4.53896387590916,2.3142224276797e-08,1.4981667081524,11.5190883746491,16.027719140743,-3.39162011455159,1.06499999999994,0.2
8,8,103,103.531145833333,-0.451309299999934,NaN,-103.98343879441,103.531145833333,29.2059319999152,2,NaN,NaN,NaN,NaN,NaN,6.48163434903047,0.501287459303609,1.30981940548015e-08,1.13685991415518,17.4563087733044,NaN,0.937472720510038,1.19200000000001,0.2
9,9,103,103.543912037037,-0.478523349999932,NaN,-0.402070339588272,103.543999990916,0.0205667576436921,2,NaN,NaN,NaN,NaN,NaN,6.05945152354571,25.6216649681788,4.13935189417548e-09,1.34717424482766,92.2635536301586,NaN,1.08853431160404,1.08399999999995,0.2
10,10,103,103.559594907407,-0.514907649999941,NaN,-0.388635205505034,103.559586456084,0.0060956215128171,2,NaN,NaN,NaN,NaN,NaN,6.10126691729323,164.040309045728,7.73600451877958e-09,1.61140898738317,427.747998776733,549.0957890718,-1.33200480629823,1.36599999999999,0.2
11,11,103,103.560295138889,-0.577485499999966,NaN,-0.361714006536293,103.560167651171,0.0150368644531162,2,NaN,NaN,NaN,NaN,NaN,7.19966081871345,118.027464086305,7.73600451877958e-09,1.61140898738317,350.367721563931,503.87356961323,-1.06128265608744,1.23799999999994,0.2
12,12,103,103.586331018519,-0.382306749999884,NaN,-0.356976933980459,103.586339807947,0.0024670697429035,2,NaN,NaN,NaN,NaN,NaN,5.52916578947368,36.2710359365251,3.35376345453132e-09,2.98724542684452,124.760787010618,NaN,0.71313041205478,1.63900000000001,0.2
13,13,103,103.598391203704,-0.36578755000005,NaN,-0.350000917939626,103.59837310151,0.0034546061657292,2,NaN,NaN,NaN,NaN,NaN,4.97815526315789,44.5054695142611,1.01944426222747e-08,1.31498561076089,78.2779319998486,161.644470799605,-0.678312462653303,2.00999999999999,0.2
14,14,103,103.607164351852,-0.700774249999995,NaN,-0.706791848461195,103.607142043902,0.0018209038632929,2,NaN,NaN,NaN,NaN,NaN,5.38651461988304,10.9589739086937,1.7030957643675e-08,1.38354968279135,22.9302419754865,38.6213817476841,-1.70337418194068,1.37400000000002,0.2
15,15,103,103.623570601852,-0.362007800000015,NaN,-0.350002215116408,103.623532505305,0.005478418849119,2,NaN,NaN,NaN,NaN,NaN,4.74279824561404,16.2430952990728,5.92127538377685e-09,0.999103870984701,35.713785002317,31.9461517666204,-2.09970967274458,1.88200000000006,0.2
16,16,103,103.625671296296,-0.375739099999919,NaN,-0.350001410494368,103.625652039551,0.0031461827936001,2,NaN,NaN,NaN,NaN,NaN,5.85537894736842,64.6949488049748,5.73259185590749e-09,1.23920844874837,178.479950472285,143.58391851433,-2.513203315024,1.64999999999998,0.2
17,17,103,103.791481481481,-0.380734950000146,NaN,-0.375273670324959,103.791581580393,0.0021015698549131,2,NaN,NaN,NaN,NaN,NaN,1.78009649122807,151.95978234255,2.52803274618794e-10,1.92732340123797,628.433860372605,NaN,0.0188320080949941,1.81400000000008,0.2
0,0,104,104.545729166667,-0.519496500000173,NaN,-0.579433037792781,104.54571954328,0.0026239919681802,2,NaN,NaN,NaN,NaN,NaN,3.13953007518797,3.20400056282876,1.22368671495718e-08,1.40263189065391,4.17376897119266,5.89087580962829,-1.74291679096362,0.788000000000011,0.2
0,0,105,105.445856481481,-0.481914399999823,NaN,-0.404003026042184,105.445859389107,0.0016410061133393,2,NaN,NaN,NaN,NaN,NaN,4.88642368421053,3.65342597144304,8.12798718769396e-09,2.38610225075515,7.58921587003949,9.91928883838744,-1.34997299327865,0.69500000000005,0.2
1,1,105,105.486383101852,-3.11140290000003,NaN,-2.5885383284355,105.486387502414,0.0085193456430663,2,NaN,NaN,NaN,NaN,NaN,4.73536842105263,10.4606841606935,2.0407090407865e-08,0.336367213007083,33.6399459408777,NaN,3.28397494610129,3.846,0.2
2,2,105,105.512436342593,-0.417280100000084,NaN,-0.350000172609789,105.512311934708,0.0076981751628289,2,NaN,NaN,NaN,NaN,NaN,5.37740166204986,54.1676713815885,4.84193140665214e-09,1.50077211817877,149.328301821352,NaN,18.3618720409019,1.52100000000007,0.2
3,3,105,105.580364583333,-0.558167649999973,NaN,-0.422806938635789,105.580138770586,0.0105264396495688,2,NaN,NaN,NaN,NaN,NaN,6.26785,61.8390511853902,5.47839100978535e-09,1.47915869637922,205.319700532863,NaN,4.80314136008619,1.06200000000001,0.2
0,0,106,106.359201388889,-0.393088750000061,NaN,-0.423352169137759,106.359199068326,0.0018958741421599,2,NaN,NaN,NaN,NaN,NaN,5.59185213032581,1.42494244755866,3.30261558000894e-09,0.68917442956881,5.43975768695089,NaN,0.524501869132029,1.25300000000004,0.2
1,1,106,106.426076388889,-0.394335899999874,NaN,-0.350001627254085,106.42607047807,0.0027717613254803,2,NaN,NaN,NaN,NaN,NaN,4.32173130193906,29.7619181250074,3.32331407814625e-09,1.47455253441862,79.5925992427103,NaN,0.722045372545258,1.12800000000004,0.2
2,2,106,106.554600694444,-0.915470700000014,NaN,-0.913493246387109,106.55460092528,0.0018747012973513,2,NaN,NaN,NaN,NaN,NaN,3.37764777327935,1.10710682388079,8.8741446872842e-09,0.622441041991514,2.28769421669714,NaN,2.02455271453942,1.40099999999995,0.2
3,3,106,106.597546296296,-0.768522699999835,NaN,-0.743776110264894,106.597532210814,0.0079927835133583,2,NaN,NaN,NaN,NaN,NaN,4.42875346260388,17.640304836217,6.51548787531607e-09,1.65266001867974,50.3315033895076,NaN,1.22063959235368,24.779,0.2
0,0,107,107.439450231481,-0.736765250000076,NaN,-0.57058319858645,107.439416629459,0.007129457716533,2,NaN,NaN,NaN,NaN,NaN,4.41959047619048,22.1585536276193,1.54344785586751e-08,1.51798954520486,35.903899281043,68.8294646305757,-1.19161440165085,4.09000000000003,0.2
1,1,107,107.47634837963,-0.361816449999992,NaN,-0.365506385597129,107.476342174783,0.0050197779737125,2,NaN,NaN,NaN,NaN,NaN,4.57115238095238,2.2252215667598,6.61277147613078e-09,0.687532513777132,4.55994239794314,4.8543891474803,-1.65555030743757,7.71199999999999,0.2
2,2,107,107.573443287037,-0.359758100000022,NaN,-0.35000180192714,107.573417746231,0.002188365438797,2,NaN,NaN,NaN,NaN,NaN,4.37003174603175,26.3754077732309,5.43176616587543e-09,1.41267657111195,55.7895748932398,35.4304943815522,-3.8212202983445,2.22400000000005,0.2
3,3,107,107.804143518519,-0.490315299999906,NaN,-0.474181522315027,107.804070781312,0.0023178469886474,2,NaN,NaN,NaN,NaN,NaN,2.49175187969925,153.824093665432,3.87260295120857e-10,-1.24573934452862,808.732054478281,NaN,0.0291587829502162,0.860000000000014,0.2
0,0,108,108.400989583333,-0.646989449999865,NaN,-0.422141396414863,108.400984147886,0.0031326198513834,2,NaN,NaN,NaN,NaN,NaN,4.92257857142857,5.3789831957394,2.10050199096903e-08,1.50851342881192,7.15755900680054,22.7673868739519,-0.589027983465454,7.07300000000009,0.2
1,1,108,108.430185185185,-0.412039349999986,NaN,-0.350000648550665,108.43022953182,0.0034389403563639,2,NaN,NaN,NaN,NaN,NaN,4.44757142857143,15.4329768430759,7.74763037812868e-09,1.69798916736098,27.8180884889788,42.0110165598367,-0.963843253216045,2.49599999999998,0.2
2,2,108,108.431388888889,-0.360225849999892,NaN,-0.350000600263565,108.431378550297,0.0046460494988364,2,NaN,NaN,NaN,NaN,NaN,5.10760952380952,24.0385591233204,7.729033672558e-09,1.66063352560822,49.8198695036435,74.9891543110145,-0.967927412598607,2.31799999999998,0.2
3,3,108,108.437505787037,-0.408455300000014,NaN,-0.440634505223405,108.437500630291,0.0057685645819219,2,NaN,NaN,NaN,NaN,NaN,2.56013571428571,25.8972692227337,4.47981802411923e-09,-1.59817430601833,39.6488591087146,NaN,1.13960291134727,1.20900000000006,0.2
4,4,108,108.447829861111,-0.602961500000106,NaN,-0.598456576932097,108.447822147187,0.001639710119966,2,NaN,NaN,NaN,NaN,NaN,4.40435294117647,4.36833415692156,1.63748633218842e-08,0.925252984994678,7.0134243461864,13.6057594901804,-1.23453005788375,0.494000000000028,0.2
5,5,108,108.453501157407,-1.11373519999995,NaN,-1.11176525656035,108.453505869016,0.0017361965519818,2,NaN,NaN,NaN,NaN,NaN,3.93883458646616,12.3355488429754,1.28527232074577e-08,1.52947242126688,27.2483282081611,NaN,5.06584527017737,0.788999999999987,0.2
6,6,108,108.538883101852,-0.441954199999941,NaN,-0.350000484178131,108.538945089456,0.0047881391453493,2,NaN,NaN,NaN,NaN,NaN,6.14601904761905,40.1218133381007,7.90801511724025e-09,0.6093073059426,98.9189965884034,153.587158800894,-0.930735787824544,1.41999999999996,0.2
0,0,112,112.565196759259,-0.506993299999976,NaN,-0.507460579843836,112.565208677625,0.0011157233613899,2,NaN,NaN,NaN,NaN,NaN,5.01690789473684,5.44126672448872,9.24873940806849e-09,1.80970488305997,12.1927227178892,13.1950887738485,-2.24062220528363,0.800999999999931,0.2
1,1,112,112.576030092593,-0.428670500000067,NaN,-0.427308748785325,112.576027571383,0.0021989100957636,2,NaN,NaN,NaN,NaN,NaN,6.22681052631579,12.533668200713,3.1165537921016e-09,-3.01071808678168,55.1038690602257,NaN,0.45802504020593,0.73700000000008,0.2
0,0,113,113.452268518519,-1.24425345000009,NaN,-1.28745071667119,113.452267275095,0.0028950671649176,2,NaN,NaN,NaN,NaN,NaN,4.99406140350877,1.35033446302243,1.86935439014822e-08,1.29830096502488,3.37457733573214,1.1677462978233,-44.2937801416037,6.26700000000005,0.2
