               SCET_UTC         MLST         TLST  HR_Angle     Bx_SC     By_SC     Bz_SC   B_north    B_east    B_down            dqf
2019-07-29T19:03:39.055  239.0077207    0.1754062   182.631 -1298.698  1128.048 -1044.930 -1353.570  1168.409  -923.935     2000022105
2019-07-29T19:03:44.055  239.0077770    0.1767582   182.651 -1298.722  1128.032 -1044.934 -1353.594  1168.393  -923.938     2000022105
2019-07-29T19:03:49.055  239.0078333    0.1781102   182.672 -1298.825  1128.098 -1044.944 -1353.698  1168.459  -923.940     2000022105
2019-07-29T19:03:54.055  239.0078896    0.1794621   182.692 -1298.793  1128.101 -1044.964 -1353.667  1168.463  -923.961     2000022105
2019-07-29T19:03:59.055  239.0079459    0.1808141   182.712 -1298.773  1128.142 -1044.950 -1353.646  1168.503  -923.946     2000022105
2019-07-29T19:04:04.055  239.0080023    0.1821661   182.732 -1298.813  1128.254 -1044.934 -1353.686  1168.615  -923.922     2000022105
2019-07-29T19:04:09.055  239.0080586    0.1835181   182.753 -1298.804  1128.260 -1044.931 -1353.677  1168.620  -923.920     2000022105
2019-07-29T19:04:14.054  239.0081149    0.1848698   182.773 -1298.852  1128.304 -1044.900 -1353.724  1168.663  -923.884     2000022105
2019-07-29T19:04:19.054  239.0081712    0.1862218   182.793 -1298.884  1128.322 -1044.870 -1353.754  1168.679  -923.852     2000022105
2019-07-29T19:04:24.054  239.0082275    0.1875738   182.814 -1298.866  1128.311 -1044.875 -1353.737  1168.668  -923.858     2000022105
2019-07-29T19:04:29.054  239.0082839    0.1889258   182.834 -1298.851  1128.320 -1044.870 -1353.722  1168.677  -923.854     2000022105
2019-07-29T19:04:34.054  239.0083402    0.1902777   182.854 -1298.819  1128.294 -1044.881 -1353.690  1168.652  -923.868     2000022105
2019-07-29T19:04:39.054  239.0083965    0.1916297   182.874 -1298.854  1128.381 -1044.900 -1353.726  1168.739  -923.881     2000022105
2019-07-29T19:04:44.054  239.0084528    0.1929817   182.895 -1298.839  1128.381 -1044.880 -1353.710  1168.739  -923.861     2000022105
2019-07-29T19:04:49.054  239.0085092    0.1943337   182.915 -1298.782  1128.331 -1044.871 -1353.653  1168.689  -923.858     2000022105
2019-07-29T19:04:54.053  239.0085655    0.1956854   182.935 -1298.839  1128.356 -1044.901 -1353.711  1168.714  -923.884     2000022105
2019-07-29T19:04:59.053  239.0086218    0.1970374   182.956 -1298.889  1128.352 -1044.939 -1353.763  1168.712  -923.919     2000022105
2019-07-29T19:05:04.053  239.0086781    0.1983894   182.976 -1298.916  1128.392 -1044.937 -1353.790  1168.752  -923.914     2000022105
2019-07-29T19:05:09.053  239.0087344    0.1997414   182.996 -1298.913  1128.387 -1044.909 -1353.786  1168.745  -923.886     2000022105
